DEBUG: Receiving request... | Timestamp: [2025-02-23 18:01:07,489]
DEBUG: Placing generated art on the wall... | Timestamp: [2025-04-05 17:36:19,560]
INFO: Cropped objects returned successfully. | Timestamp: [2025-04-05 17:36:19,622]
INFO: Art placement on the wall completed. | Timestamp: [2025-04-05 17:36:19,622]
INFO: Request finished in 2.501 seconds. Response sent to the client. | Timestamp: [2025-04-05 17:36:19,651]
DEBUG: App is running on cpu... | Timestamp: [2025-04-05 17:36:44,225]
INFO: START: MaskRCNN model loaded successfully. | Timestamp: [2025-04-05 17:36:44,854]
DEBUG: Receiving request... | Timestamp: [2025-04-05 17:36:44,860]
INFO: Request validated successfully: image_url=https://media.istockphoto.com/id/1008108158/photo/retro-wooden-cabinet-and-a-painting-in-an-empty-living-room-interior-with-white-walls-and.jpg?s=612x612&w=0&k=20&c=vDG7xSaX62DfJ6khAulcHb657M-pA-tlzQcxmm3lpK0=, prompt=cat, tags=['string'], box=[0.0, 0.0, 1.0, 1.0], n=4 | Timestamp: [2025-04-05 17:36:44,860]
DEBUG: Processing input data... | Timestamp: [2025-04-05 17:36:44,860]
INFO: Wall image fetched successfully. | Timestamp: [2025-04-05 17:36:44,998]
INFO: Defined box coordinates successfully. | Timestamp: [2025-04-05 17:36:44,998]
INFO: Image generation parameters set: model=dall-e-3, prompt=The next provided prompt is a order written by a client who wants to paint art on their wall, only consider the art which must be painted and not the details about wall or anything else. very very important: Fill the entire artwork and do not create blank areas or borders around the art. Also use the following styles: string. The order text is: cat, size=1792x1024, quality=standard, n=4 | Timestamp: [2025-04-05 17:36:44,998]
DEBUG: Segmenting the wall image... | Timestamp: [2025-04-05 17:36:44,998]
INFO: Segmentation completed successfully. | Timestamp: [2025-04-05 17:36:46,827]
INFO: Wall segmentation and art generation completed. | Timestamp: [2025-04-05 17:36:47,138]
DEBUG: Placing generated art on the wall... | Timestamp: [2025-04-05 17:36:47,138]
INFO: Cropped objects returned successfully. | Timestamp: [2025-04-05 17:36:47,202]
INFO: Art placement on the wall completed. | Timestamp: [2025-04-05 17:36:47,202]
INFO: Request finished in 2.371 seconds. Response sent to the client. | Timestamp: [2025-04-05 17:36:47,231]
DEBUG: Receiving request... | Timestamp: [2025-04-05 17:37:12,014]
INFO: Request validated successfully: image_url=https://static.vecteezy.com/system/resources/thumbnails/030/601/981/small_2x/minimalist-white-house-interior-with-large-plain-white-wall-frames-ai-generative-free-photo.jpg, prompt=cat, tags=['string'], box=[0.0, 0.0, 1.0, 1.0], n=4 | Timestamp: [2025-04-05 17:37:12,014]
DEBUG: Processing input data... | Timestamp: [2025-04-05 17:37:12,014]
ERROR: Invalid image URL or image could not be fetched. | Timestamp: [2025-04-05 17:37:12,054]
ERROR: HTTP server error: 400: Invalid image URL or image could not be fetched. | Timestamp: [2025-04-05 17:37:12,054]
DEBUG: Receiving request... | Timestamp: [2025-04-05 17:37:26,445]
INFO: Request validated successfully: image_url=https://static.vecteezy.com/system/resources/previews/030/601/872/non_2x/minimalist-white-house-interior-with-large-plain-white-wall-frames-ai-generative-photo.jpg, prompt=cat, tags=['string'], box=[0.0, 0.0, 1.0, 1.0], n=4 | Timestamp: [2025-04-05 17:37:26,445]
DEBUG: Processing input data... | Timestamp: [2025-04-05 17:37:26,445]
ERROR: Invalid image URL or image could not be fetched. | Timestamp: [2025-04-05 17:37:26,478]
ERROR: HTTP server error: 400: Invalid image URL or image could not be fetched. | Timestamp: [2025-04-05 17:37:26,478]
DEBUG: Receiving request... | Timestamp: [2025-04-05 17:37:50,965]
INFO: Request validated successfully: image_url=https://static.vecteezy.com/system/resources/previews/030/601/608/non_2x/white-minimalist-house-interior-elegant-and-luxurious-futuristic-ai-generative-free-photo.jpg, prompt=cat, tags=['string'], box=[0.0, 0.0, 1.0, 1.0], n=4 | Timestamp: [2025-04-05 17:37:50,966]
DEBUG: Processing input data... | Timestamp: [2025-04-05 17:37:50,966]
ERROR: Invalid image URL or image could not be fetched. | Timestamp: [2025-04-05 17:37:51,005]
ERROR: HTTP server error: 400: Invalid image URL or image could not be fetched. | Timestamp: [2025-04-05 17:37:51,005]
DEBUG: Receiving request... | Timestamp: [2025-04-05 17:38:12,957]
INFO: Request validated successfully: image_url=https://plus.unsplash.com/premium_photo-1683134520102-a7b65579c4bf?fm=jpg&q=60&w=3000&ixlib=rb-4.0.3&ixid=M3wxMjA3fDB8MHxzZWFyY2h8MXx8d2FsbCUyMGRlc2lnbnxlbnwwfHwwfHx8MA%3D%3D, prompt=cat, tags=['string'], box=[0.0, 0.0, 1.0, 1.0], n=4 | Timestamp: [2025-04-05 17:38:12,957]
DEBUG: Processing input data... | Timestamp: [2025-04-05 17:38:12,957]
INFO: Wall image fetched successfully. | Timestamp: [2025-04-05 17:38:13,342]
INFO: Defined box coordinates successfully. | Timestamp: [2025-04-05 17:38:13,342]
INFO: Image generation parameters set: model=dall-e-3, prompt=The next provided prompt is a order written by a client who wants to paint art on their wall, only consider the art which must be painted and not the details about wall or anything else. very very important: Fill the entire artwork and do not create blank areas or borders around the art. Also use the following styles: string. The order text is: cat, size=1792x1024, quality=standard, n=4 | Timestamp: [2025-04-05 17:38:13,342]
DEBUG: Segmenting the wall image... | Timestamp: [2025-04-05 17:38:13,342]
INFO: Segmentation completed successfully. | Timestamp: [2025-04-05 17:38:16,570]
INFO: Wall segmentation and art generation completed. | Timestamp: [2025-04-05 17:38:16,893]
DEBUG: Placing generated art on the wall... | Timestamp: [2025-04-05 17:38:16,893]
INFO: Cropped objects returned successfully. | Timestamp: [2025-04-05 17:38:17,668]
INFO: Art placement on the wall completed. | Timestamp: [2025-04-05 17:38:17,668]
INFO: Request finished in 5.288 seconds. Response sent to the client. | Timestamp: [2025-04-05 17:38:18,245]
DEBUG: Receiving request... | Timestamp: [2025-04-05 17:39:41,005]
INFO: Request validated successfully: image_url=https://img.freepik.com/premium-photo/red-brick-wall-background-with-light-bulb_38810-1327.jpg, prompt=cat, tags=['string'], box=[0.0, 0.0, 1.0, 1.0], n=4 | Timestamp: [2025-04-05 17:39:41,005]
DEBUG: Processing input data... | Timestamp: [2025-04-05 17:39:41,005]
INFO: Wall image fetched successfully. | Timestamp: [2025-04-05 17:39:41,323]
INFO: Defined box coordinates successfully. | Timestamp: [2025-04-05 17:39:41,323]
INFO: Image generation parameters set: model=dall-e-3, prompt=The next provided prompt is a order written by a client who wants to paint art on their wall, only consider the art which must be painted and not the details about wall or anything else. very very important: Fill the entire artwork and do not create blank areas or borders around the art. Also use the following styles: string. The order text is: cat, size=1792x1024, quality=standard, n=4 | Timestamp: [2025-04-05 17:39:41,323]
DEBUG: Segmenting the wall image... | Timestamp: [2025-04-05 17:39:41,323]
INFO: Segmentation completed successfully. | Timestamp: [2025-04-05 17:39:43,190]
INFO: Wall segmentation and art generation completed. | Timestamp: [2025-04-05 17:39:43,511]
DEBUG: Placing generated art on the wall... | Timestamp: [2025-04-05 17:39:43,511]
INFO: Cropped objects returned successfully. | Timestamp: [2025-04-05 17:39:43,563]
INFO: Art placement on the wall completed. | Timestamp: [2025-04-05 17:39:43,563]
INFO: Request finished in 2.592 seconds. Response sent to the client. | Timestamp: [2025-04-05 17:39:43,597]
DEBUG: Receiving request... | Timestamp: [2025-04-05 17:40:51,164]
INFO: Request validated successfully: image_url=https://img.freepik.com/premium-photo/brick-wall-background-neon-light-3d-illustration_161844-389.jpg, prompt=cat, tags=['string'], box=[0.0, 0.0, 1.0, 1.0], n=4 | Timestamp: [2025-04-05 17:40:51,164]
DEBUG: Processing input data... | Timestamp: [2025-04-05 17:40:51,164]
INFO: Wall image fetched successfully. | Timestamp: [2025-04-05 17:40:51,448]
INFO: Defined box coordinates successfully. | Timestamp: [2025-04-05 17:40:51,448]
INFO: Image generation parameters set: model=dall-e-3, prompt=The next provided prompt is a order written by a client who wants to paint art on their wall, only consider the art which must be painted and not the details about wall or anything else. very very important: Fill the entire artwork and do not create blank areas or borders around the art. Also use the following styles: string. The order text is: cat, size=1792x1024, quality=standard, n=4 | Timestamp: [2025-04-05 17:40:51,448]
DEBUG: Segmenting the wall image... | Timestamp: [2025-04-05 17:40:51,449]
INFO: Segmentation completed successfully. | Timestamp: [2025-04-05 17:40:53,328]
INFO: Wall segmentation and art generation completed. | Timestamp: [2025-04-05 17:40:53,693]
DEBUG: Placing generated art on the wall... | Timestamp: [2025-04-05 17:40:53,693]
INFO: Cropped objects returned successfully. | Timestamp: [2025-04-05 17:40:53,742]
INFO: Art placement on the wall completed. | Timestamp: [2025-04-05 17:40:53,742]
INFO: Request finished in 2.609 seconds. Response sent to the client. | Timestamp: [2025-04-05 17:40:53,773]
DEBUG: App is running on cpu... | Timestamp: [2025-04-05 17:41:18,405]
INFO: START: MaskRCNN model loaded successfully. | Timestamp: [2025-04-05 17:41:19,025]
DEBUG: Receiving request... | Timestamp: [2025-04-05 17:41:19,032]
INFO: Request validated successfully: image_url=https://img.freepik.com/premium-photo/brick-wall-background-neon-light-3d-illustration_161844-389.jpg, prompt=cat, tags=['string'], box=[0.0, 0.0, 1.0, 1.0], n=4 | Timestamp: [2025-04-05 17:41:19,032]
DEBUG: Processing input data... | Timestamp: [2025-04-05 17:41:19,032]
INFO: Wall image fetched successfully. | Timestamp: [2025-04-05 17:41:19,335]
INFO: Defined box coordinates successfully. | Timestamp: [2025-04-05 17:41:19,336]
INFO: Image generation parameters set: model=dall-e-3, prompt=The next provided prompt is a order written by a client who wants to paint art on their wall, only consider the art which must be painted and not the details about wall or anything else. very very important: Fill the entire artwork and do not create blank areas or borders around the art. Also use the following styles: string. The order text is: cat, size=1792x1024, quality=standard, n=4 | Timestamp: [2025-04-05 17:41:19,336]
DEBUG: Segmenting the wall image... | Timestamp: [2025-04-05 17:41:19,336]
INFO: Segmentation completed successfully. | Timestamp: [2025-04-05 17:41:21,156]
INFO: Wall segmentation and art generation completed. | Timestamp: [2025-04-05 17:41:21,476]
DEBUG: Placing generated art on the wall... | Timestamp: [2025-04-05 17:41:21,476]
INFO: Cropped objects returned successfully. | Timestamp: [2025-04-05 17:41:21,529]
INFO: Art placement on the wall completed. | Timestamp: [2025-04-05 17:41:21,530]
INFO: Request finished in 2.529 seconds. Response sent to the client. | Timestamp: [2025-04-05 17:41:21,561]
DEBUG: App is running on cpu... | Timestamp: [2025-04-05 17:41:57,529]
INFO: START: MaskRCNN model loaded successfully. | Timestamp: [2025-04-05 17:41:58,120]
DEBUG: Receiving request... | Timestamp: [2025-04-05 17:42:01,816]
INFO: Request validated successfully: image_url=https://img.freepik.com/premium-photo/brick-wall-background-neon-light-3d-illustration_161844-389.jpg, prompt=cat, tags=['string'], box=[0.0, 0.0, 1.0, 1.0], n=4 | Timestamp: [2025-04-05 17:42:01,816]
DEBUG: Processing input data... | Timestamp: [2025-04-05 17:42:01,816]
INFO: Wall image fetched successfully. | Timestamp: [2025-04-05 17:42:02,112]
INFO: Defined box coordinates successfully. | Timestamp: [2025-04-05 17:42:02,112]
INFO: Image generation parameters set: model=dall-e-3, prompt=The next provided prompt is a order written by a client who wants to paint art on their wall, only consider the art which must be painted and not the details about wall or anything else. very very important: Fill the entire artwork and do not create blank areas or borders around the art. Also use the following styles: string. The order text is: cat, size=1792x1024, quality=standard, n=4 | Timestamp: [2025-04-05 17:42:02,112]
DEBUG: Segmenting the wall image... | Timestamp: [2025-04-05 17:42:02,112]
INFO: Segmentation completed successfully. | Timestamp: [2025-04-05 17:42:03,918]
INFO: Wall segmentation and art generation completed. | Timestamp: [2025-04-05 17:42:05,333]
DEBUG: Placing generated art on the wall... | Timestamp: [2025-04-05 17:42:05,333]
INFO: Cropped objects returned successfully. | Timestamp: [2025-04-05 17:42:05,385]
INFO: Art placement on the wall completed. | Timestamp: [2025-04-05 17:42:05,386]
INFO: Request finished in 3.599 seconds. Response sent to the client. | Timestamp: [2025-04-05 17:42:05,415]
DEBUG: Receiving request... | Timestamp: [2025-04-05 17:42:45,102]
INFO: Request validated successfully: image_url=https://img.freepik.com/premium-photo/brick-walls-neon-light-background_334678-138.jpg, prompt=cat, tags=['string'], box=[0.0, 0.0, 1.0, 1.0], n=4 | Timestamp: [2025-04-05 17:42:45,102]
DEBUG: Processing input data... | Timestamp: [2025-04-05 17:42:45,102]
INFO: Wall image fetched successfully. | Timestamp: [2025-04-05 17:42:45,401]
INFO: Defined box coordinates successfully. | Timestamp: [2025-04-05 17:42:45,401]
INFO: Image generation parameters set: model=dall-e-3, prompt=The next provided prompt is a order written by a client who wants to paint art on their wall, only consider the art which must be painted and not the details about wall or anything else. very very important: Fill the entire artwork and do not create blank areas or borders around the art. Also use the following styles: string. The order text is: cat, size=1792x1024, quality=standard, n=4 | Timestamp: [2025-04-05 17:42:45,401]
DEBUG: Segmenting the wall image... | Timestamp: [2025-04-05 17:42:45,402]
INFO: Segmentation completed successfully. | Timestamp: [2025-04-05 17:42:47,202]
INFO: Wall segmentation and art generation completed. | Timestamp: [2025-04-05 17:42:47,512]
DEBUG: Placing generated art on the wall... | Timestamp: [2025-04-05 17:42:47,512]
INFO: Cropped objects returned successfully. | Timestamp: [2025-04-05 17:42:47,558]
INFO: Art placement on the wall completed. | Timestamp: [2025-04-05 17:42:47,559]
INFO: Request finished in 2.483 seconds. Response sent to the client. | Timestamp: [2025-04-05 17:42:47,585]
DEBUG: App is running on cpu... | Timestamp: [2025-04-05 17:43:29,602]
INFO: START: MaskRCNN model loaded successfully. | Timestamp: [2025-04-05 17:43:30,223]
DEBUG: Receiving request... | Timestamp: [2025-04-05 17:43:30,230]
INFO: Request validated successfully: image_url=https://img.freepik.com/premium-photo/brick-walls-neon-light-background_334678-138.jpg, prompt=cat, tags=['string'], box=[0.0, 0.0, 1.0, 1.0], n=4 | Timestamp: [2025-04-05 17:43:30,230]
DEBUG: Processing input data... | Timestamp: [2025-04-05 17:43:30,230]
